country_code,country_name,year,value
AUS,Australia,2004,82.96000000000001
AUS,Australia,2007,83.84
AUS,Australia,2011,84.46000000000001
AUS,Australia,2014,84.62
AUS,Australia,2017,84.82000000000001
AUS,Australia,2022,84.88
AUT,Austria,2004,70.22
AUT,Austria,2005,71.5
AUT,Austria,2006,72.02000000000001
AUT,Austria,2007,72.64
AUT,Austria,2008,70.38000000000001
AUT,Austria,2009,70.58
AUT,Austria,2010,70.03999999999999
AUT,Austria,2011,69.38
AUT,Austria,2012,71.0
AUT,Austria,2013,69.78
AUT,Austria,2014,70.7
AUT,Austria,2015,71.16
AUT,Austria,2016,68.15
AUT,Austria,2017,67.975
AUT,Austria,2018,68.85
AUT,Austria,2019,69.15
AUT,Austria,2020,71.65
AUT,Austria,2021,70.425
AUT,Austria,2022,68.15
AUT,Austria,2023,67.4
BEL,Belgium,2004,73.82000000000001
BEL,Belgium,2005,73.3
BEL,Belgium,2006,74.82000000000001
BEL,Belgium,2007,74.36
BEL,Belgium,2008,74.26
BEL,Belgium,2009,73.9
BEL,Belgium,2010,73.52000000000001
BEL,Belgium,2011,73.97999999999999
BEL,Belgium,2012,75.06
BEL,Belgium,2013,75.02000000000001
BEL,Belgium,2014,75.67999999999999
BEL,Belgium,2015,75.41999999999999
BEL,Belgium,2016,72.325
BEL,Belgium,2017,72.95
BEL,Belgium,2018,73.7
BEL,Belgium,2019,72.7
BEL,Belgium,2020,74.17500000000001
BEL,Belgium,2021,75.15
BEL,Belgium,2022,74.4
BEL,Belgium,2023,74.5
BGR,Bulgaria,2008,61.98
BGR,Bulgaria,2009,65.14
BGR,Bulgaria,2010,67.02000000000001
BGR,Bulgaria,2011,67.14
BGR,Bulgaria,2012,67.36
BGR,Bulgaria,2013,67.35999999999999
BGR,Bulgaria,2014,67.03999999999999
BGR,Bulgaria,2015,66.92
BGR,Bulgaria,2016,61.5
BGR,Bulgaria,2017,62.925
BGR,Bulgaria,2018,63.074999999999996
BGR,Bulgaria,2019,64.175
BGR,Bulgaria,2020,63.449999999999996
